"Variable.Name","Variable.Description","Data.File.Name","Data.File.Description","Begin.Year","EndYear","Component","Use.Constraints"
"OHX15TC","Tooth Count:  Upper left 2nd molar (2M)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX16TC","Tooth Count:  Upper left 3rd molar (3M)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX17TC","Tooth Count:  Lower left 3rd molar (3M)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX18CSC","Coronal Caries:  Lower left 2nd molar (2M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX18CTC","Coronal Caries:  Lower left 2nd molar (2M) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX18SE","Dental Sealants:  Lower left 2nd molar (2M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX18TC","Tooth Count:  Lower left 2nd molar (2M)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX19CSC","Coronal Caries:  Lower left 1st molar (1M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX19CTC","Coronal Caries:  Lower left 1st molar (1M) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX19SE","Dental Sealants:  Lower left 1st molar (1M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX19TC","Tooth Count:  Lower left 1st molar (1M)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX20CSC","Coronal Caries:  Lower left 2nd bicuspid/2nd primary molar (2B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX20CTC","Coronal Caries:  Lower left 2nd bicuspid/2nd primary molar (2B) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX20SE","Dental Sealants:  Lower left 2nd bicuspid/2nd primary molar (2B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX20TC","Tooth Count:  Lower left 2nd bicuspid/2nd primary molar (2B)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX21CSC","Coronal Caries:  Lower left 1st bicuspid/1st primary molar (1B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX21CTC","Coronal Caries:  Lower left 1st bicuspid/1st primary molar (1B) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX21SE","Dental Sealants:  Lower left 1st bicuspid/1st primary molar (1B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX21TC","Tooth Count:  Lower left 1st bicuspid/1st primary molar (1B)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX22CSC","Coronal Caries:  Lower left cuspid (C) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX22CTC","Coronal Caries:  Lower left cuspid (C) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX22TC","Tooth Count:  Lower left cuspid (C)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX23CSC","Coronal Caries:  Lower left lateral incisor (LI) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX23CTC","Coronal Caries:  Lower left lateral incisor (LI) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX23TC","Tooth Count:  Lower left lateral incisor (LI)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX24CSC","Coronal Caries:  Lower left central incisor (CI) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX24CTC","Coronal Caries:  Lower left central incisor (CI) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX24TC","Tooth Count:  Lower left central incisor (CI)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX25CSC","Coronal Caries:  Lower right central incisor (CI) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX25CTC","Coronal Caries:  Lower right central incisor (CI) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX25TC","Tooth Count:  Lower right central incisor (CI)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX26CSC","Coronal Caries:  Lower right lateral incisor (LI) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX26CTC","Coronal Caries:  Lower right lateral incisor (LI) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX26TC","Tooth Count:  Lower right lateral incisor (LI)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX27CSC","Coronal Caries:  Lower right cuspid (C) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX27CTC","Coronal Caries:  Lower right cuspid (C) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX27TC","Tooth Count:  Lower right cuspid (C)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX28CSC","Coronal Caries:  Lower right 1st bicuspid/1st primary molar (1B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX28CTC","Coronal Caries:  Lower right 1st bicuspid/1st primary molar (1B) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX28SE","Dental Sealants:  Lower right 1st bicuspid/1st primary molar (1B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX28TC","Tooth Count:  Lower right 1st bicuspid/1st primary molar (1B)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX29CSC","Coronal Caries:  Lower right 2nd bicuspid/2nd primary molar (2B) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX29CTC","Coronal Caries:  Lower right 2nd bicuspid/2nd primary molar (2B) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX29SE","Dental Sealants:  Lower right 2nd bicuspid/2nd primary molar (2B) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX29TC","Tooth Count:  Lower right 2nd bicuspid/2nd primary molar (2B)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX30CSC","Coronal Caries:  Lower right 1st molar (1M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX30CTC","Coronal Caries:  Lower right 1st molar (1M) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX30SE","Dental Sealants:  Lower right 1st molar (1M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX30TC","Tooth Count:  Lower right 1st molar (1M)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX31CSC","Coronal Caries:  Lower right 2nd molar (2M) surface calls.These values can be recorded as a string variable, for example:""0"", ""13"", ""468"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX31CTC","Coronal Caries:  Lower right 2nd molar (2M) tooth code","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX31SE","Dental Sealants:  Lower right 2nd molar (2M) sealant codes.
These values can be recorded as a string variable, for example:""0"", ""12"", ""13"".","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX31TC","Tooth Count:  Lower right 2nd molar (2M)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHX32TC","Tooth Count:  Lower right 3rd molar (3M)","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"OHXIMP","Tooth Count:  Ever had a tooth replaced with a surgical implant?","OHXDEN_G","Oral Health - Dentition",2011,2012,"Examination","None"
"AIALANGA","Language of the MEC ACASI Interview Instrument","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDBORN4","In what country {were you/was SP} born?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDCITZN","{Are you/Is SP} a citizen of the United States? [Information about citizenship is being collected by the U.S. Public Health Service to perform health related research. Providing this information is voluntary and is collected under the authority of the Public Health Service Act. There will be no effect on pending immigration or citizenship petitions.]","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDEDUC2","What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDEDUC3","What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDFMSIZ","Total number of people in the Family","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHHSIZ","Total number of people in the Household","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHHSZA","Number of children aged 5 years or younger in the household","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHHSZB","Number of children aged 6-17 years old in the household","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHHSZE","Number of adults aged 60 years or older in the household","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHRAGE","HH reference person's age in years","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHRBR4","HH reference person's country of birth","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHREDU","HH reference person's education level","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHRGND","HH reference person's gender","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHRMAR","HH reference person's marital status","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDHSEDU","HH reference person's spouse's education level","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDMARTL","Marital status","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMDYRSUS","Length of time the participant has been in the US.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMQADFC","Did {you/SP} ever serve in a foreign country during a time of armed conflict or on a humanitarian or peace-keeping mission? (This would include National Guard or reserve or active duty monitoring or conducting peace keeping operations in Bosnia and Kosovo, in the Sinai between Egypt and Israel, or in response to the 2004 tsunami or Haiti in 2010.)","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"DMQMILIZ","{Have you/Has SP} ever served on active duty in the U.S. Armed Forces, military Reserves, or National Guard? (Active duty does not include training for the Reserves or National Guard, but does include activation, for service in the U.S. or in a foreign country, in support of military or humanitarian operations.)","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"FIAINTRP","Was an interpreter used to conduct the Family interview?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"FIALANG","Language of the Family Interview Instrument","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"FIAPROXY","Was a Proxy respondent used in conducting the Family Interview?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"INDFMIN2","Total family income (reported as a range value in dollars)","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"INDFMPIR","A ratio of family income to poverty guidelines.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"INDHHIN2","Total household income (reported as a range value in dollars)","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"MIAINTRP","Was an interpreter used to conduct the MEC CAPI interview?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"MIALANG","Language of the MEC CAPI Interview Instrument","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"MIAPROXY","Was a Proxy respondent used in conducting the MEC CAPI Interview?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIAGENDR","Gender of the participant.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIDAGEMN","Age in months of the participant at the time of screening. Reported for persons aged 24 months or younger at the time of exam (or screening if not examined).","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIDAGEYR","Age in years of the participant at the time of screening. Individuals 80 and over are topcoded at 80 years of age.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIDEXAGM","Age in months of the participant at the time of examination. Reported for persons aged 19 years or younger at the time of examination.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIDEXMON","Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIDEXPRG","Pregnancy status for females between 20 and 44 years of age at the time of MEC exam.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIDRETH1","Recode of reported race and Hispanic origin information","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIDRETH3","Recode of reported race and Hispanic origin information, with Non-Hispanic Asian Category","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"RIDSTATR","Interview and examination status of the participant.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"SDDSRVYR","Data release cycle","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"SDMVPSU","Masked variance unit pseudo-PSU variable for variance estimation","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"SDMVSTRA","Masked variance unit pseudo-stratum variable for variance estimation","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"SEQN","Respondent sequence number.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"SIAINTRP","Was an interpreter used to conduct the Sample Person (SP) interview?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"SIALANG","Language of the Sample Person Interview Instrument","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"SIAPROXY","Was a Proxy respondent used in conducting the Sample Person (SP) interview?","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"WTINT2YR","Interviewed participants.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"WTMEC2YR","Both interviewed and MEC examined participants.","DEMO_G","Demographic Variables & Sample Weights",2011,2012,"Demographics","None"
"SEQN","Respondent sequence number.","TBQ_G","Tuberculosis",2011,2012,"Questionnaire","None"
"SMAQUEX","Questionnaire Mode Flag.","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ680","The following questions ask about use of tobacco or nicotine products in the past 5 days.  During the past 5 days, did {you/he/she} use any product containing nicotine including cigarettes, pipes, cigars, chewing tobacco, snuff, nicotine patches, nicotine gum, or any other product containing nicotine?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ690A","Which of these products did {you/he/she} use?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ690B","Which of these products did {you/he/she} use?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ690C","Which of these products did {you/he/she} use?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ690D","Which of these products did {you/he/she} use?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ690E","Which of these products did {you/he/she} use?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ690F","Which of these products did {you/he/she} use?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ710","During the past 5 days {including today}, on how many days did {you/he/she} smoke cigarettes?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ720","During the past 5 days, on the days {you/he/she} smoked, how many cigarettes did {you/he/she} smoke each day?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ725","When did {you/he/she} smoke {your/his/her} last cigarette? Was it...","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ740","During the past 5 days (including today), on how many days did {you/he/she} smoke a pipe?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ750","During the past 5 days, on the days did {you/he/she} smoked a pipe, how many pipes did {you/he/she} smoke each day?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ755","When did {you/he/she} smoke {your/his/her} last pipe? Was it...","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ770","During the past 5 days (including today), on how many days did {you/he/she} smoke cigars?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ780","During the past 5 days, on the days {you/he/she} smoked cigars, how many cigars did {you/he/she} smoke each day?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ785","When did {you/he/she} smoke {your/his/her} last cigar? Was it...","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ800","During the past 5 days (including today), on how many days did {you/he/she} use chewing tobacco, such as Redman, Levi Garrett or Beechnut?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ815","When did {you/he/she} last use chewing tobacco? Was it...","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ817","During the past 5 days {including today}, on how many days did {you/he/she} use snuff, such as Skoal, Skoal Bandits, or Copenhagen?","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ819","When did {you/he/she} last use snuff? Was it...","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ830","During the past 5 days (including today), on how many days did {you/he/she} use any product containing nicotine to help {you/he/she} stop smoking? Include nicotine patches, gum, or any other product containing nicotine.","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMQ840","When did {you/he/she} last use a product containing nicotine? Was it...","SMQRTU_G","Smoking - Recent Tobacco Use",2011,2012,"Questionnaire","None"
"SMAQUEX2","Questionnaire Mode Flag","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD030","How old {were you/was SP} when {you/s/he} first started to smoke cigarettes fairly regularly?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD055","How old {were you/was SP} when {you/s/he} last smoked cigarettes {fairly regularly}?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD057","At that time, about how many cigarettes did {you/SP} usually smoke per day?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD093","May I please see the pack for the brand of cigarettes {you usually smoke/SP usually smokes}.","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD100BR","BRAND OF CIGARETTES SMOKED BY SP (SUB-BRAND INCLUDED IF APPLICABLE AND AVAILABLE)","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD100CO","CIGARETTE CARBON MONOXIDE CONTENT","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD100FL","CIGARETTE PRODUCT FILTERED OR NON-FILTERED","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD100LN","CIGARETTE PRODUCT LENGTH","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD100MN","CIGARETTE PRODUCT MENTHOLATED OR NON-MENTHOLATED","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD100NI","CIGARETTE NICOTINE CONTENT","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD100TR","CIGARETTE TAR CONTENT","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD630","How old were you when you smoked a whole cigarette for the first time?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD641","On how many of the past 30 days did {you/SP} smoke a cigarette?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMD650","During the past 30 days, on the days that {you/SP} smoked, about how many cigarettes did {you/s/he} smoke per day?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMDUPCA","Cigarette 12-digit Universal Product Code (UPC)","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ020","These next questions are about cigarette smoking and other tobacco use. {Have you/Has SP} smoked at least 100 cigarettes in {your/his/her} entire life?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ040","{Do you/Does SP} now smoke cigarettes . .","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ050Q","How long has it been since {you/SP} quit smoking cigarettes?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ050U","UNIT OF MEASURE","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ077","How soon after you wake up do you smoke? Would you say...","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ621","The following questions are about cigarette smoking and other tobacco use.  Do not include cigars or marijuana.  About how many cigarettes have you smoked in your entire life?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ660","During the past 30 days, on the days that you smoked, which brand of cigarettes did you usually smoke?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ664B","{Were/Was} the Benson and Hedges cigarettes menthol or non-menthol?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ664C","{Were/Was} the Camel cigarettes menthol or non-menthol?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ664M","{Were/Was} the Marlboro cigarettes menthol or non-menthol?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ664O","{Were/Was} the other brand cigarettes menthol or non-menthol?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ664W","{Were/Was} the Winston cigarettes menthol or non-menthol?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ670","During the past 12 months, have you stopped smoking for one day or longer because you were trying to quit smoking?","SMQ_G","Smoking - Cigarette Use",2011,2012,"Questionnaire","None"
"SMQ078","How soon after you wake up do you smoke?  Would you say . . .","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMQ661","During the past 30 days, on the days that you smoked, which brand of cigarettes did you usually smoke?","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMQ665A","Please select the Marlboro pack that looks most like the brand that you smoke. If the pack you smoke is not shown, select 'other Marlboro.'","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMQ665B","Please select the Camel pack that looks most like the brand that you smoke. If the pack you smoke is not shown, select 'other Camel.'","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMQ665C","Please select the Newport pack that looks most like the brand that you smoke. If the pack you smoke is not shown, select 'other Newport.'","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMQ665D","Please select the pack that looks most like the brand that you smoke. If the pack you smoke is not shown, select 'other brand of cigarette.'","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMQ848","During the past 12 months, how many times {have you/has SP} stopped smoking cigarettes because {you were/he was/she was} trying to quit smoking?","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMQ852Q","The last time {you/SP} tried to quit, how long {were you/was he/was she} able to stop smoking?","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMQ852U","The last time {you/SP} tried to quit, how long {were you/was he/was she} able to stop smoking?","SMQ_H","Smoking - Cigarette Use",2013,2014,"Questionnaire","None"
"SMDANY","Used any tobacco product last 5 days?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ681","The following questions ask about use of tobacco products in the past 5 days.  During the past 5 days, including today, did you smoke cigarettes, pipes, cigars, little cigars or cigarillos, water pipes, hookahs, or e-cigarettes?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ690G","Which of these products did {you/he/she} use?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ690H","Which of these products did {you/he/she} use?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ690I","Which of these products did {you/he/she} use?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ690J","Which of these products did {you/he/she} use?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ845","During the past 5 days, including today, on how many days did {you/he/she} smoke tobacco in a water pipe or Hookah?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ849","During the past 5 days, including today, on how many days did {you/he/she} smoke an e-cigarette?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ851","Smokeless tobacco products are placed in the mouth or nose and include chewing tobacco, snuff, snus, or dissolvables.  During the past 5 days, including today, did {you/he/she} use any smokeless tobacco? (Please do not include nicotine replacement products like patches, gum, lozenge, or spray which are considered products to help {you/him/her} stop smoking.)","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ857","During the past 5 days, including today, on how many days did {you/he/she} use snus?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
"SMQ861","During the past 5 days, including today, on how many days did {you/he/she} use dissolvables such as strips or orbs?","SMQRTU_H","Smoking - Recent Tobacco Use",2013,2014,"Questionnaire","None"
